Mês;Identificação;Nome do Produto;Un;Quantidade;Custo Unitário;Custo Total;Valor Unitário;Valor Total;Margem
Agosto;1563;MEIA MALHA 100% POLIESTER - PRETO;KG;1377,99;18,6445;25.691,98;27,09;37.328,62;31,17
Agosto;1646;MEIA MALHA 100% POLIESTER - ROSA BEBE;KG;116,17;17,1502;1.992,34;31,27;3.632,83;45,16
Agosto;1578;MEIA MALHA 100% POLIESTER - VERDE FOLHA;KG;388,43;19,2647;7.483,01;30,05;11.670,39;35,88
Agosto;23;M/M 100% ALGODAO PENTEADA - AZ MARINHO;KG;25,76;26,7705;689,61;50,21;1.293,43;46,68
Agosto;1326;M/M 100% ALGODAO PENTEADA - BRANCO;KG;9,73;23,5385;229,03;48,06;467,61;51,02
Agosto;179;M/M 100% ALGODAO PENTEADA - PRETA;KG;165,204;25,5565;4.222,05;38,39;6.342,75;33,44
Agosto;1551;MM 96% POLIESTER/4% ELASTANO - BRANCO;KG;168,72;26,59;4.486,27;36,46;6.152,28;27,08
Agosto;1475;M/M PIQUET 50%POL/50%ALG - AZ MOTORISTA;KG;61,09;25,4599;1.555,35;48,82;2.982,53;47,85
Agosto;1465;M/M PIQUET 50%POL/50%ALG - AZUL MARINHO;KG;629,365;21,4193;13.480,56;47,64;29.983,52;55,04
Agosto;1491;M/M PIQUET 50%POL/50%ALG - AZUL ROYAL;KG;199,08;24,1901;4.815,77;46,07;9.171,54;47,49
Agosto;172;M/M PIQUET 50%POL/50%ALG - BRANCO;KG;181,15;17,6087;3.189,83;44,08;7.985,68;60,06
Agosto;1520;M/M PIQUET 50%POL/50%ALG - CINZA CHUMBO;KG;131,55;20,0099;2.632,31;44,76;5.888,07;55,29
Agosto;1519;M/M PIQUET 50%POL/50%ALG - CINZA PRATA;KG;35,08;23,1505;812,12;47,92;1.681,14;51,69
Agosto;42;M/M PIQUET 50%POL/50%ALG - GRAFITE;KG;92,975;24,6798;2.294,61;48,6;4.518,45;49,22
Agosto;1470;M/M PIQUET 50%POL/50%ALG - PRETO;KG;495,865;20,4751;10.152,92;47,97;23.786,60;57,32
Agosto;1521;M/M PIQUET 50%POL/50%ALG - VD BANDEIRA;KG;106,605;25,9297;2.764,24;49,67;5.294,70;47,79
Agosto;1473;M/M PIQUET 50%POL/50%ALG - VERDE MUSGO;KG;128,45;21,4196;2.751,36;47,48;6.098,54;54,88
Agosto;1464;M/M PIQUET 50%POL/50%ALG - VERMELHO;KG;81,72;25,0501;2.047,10;47,75;3.901,78;47,53
Agosto;1602;M/M PIQUET 50%POL/50%ALG - VINHO;KG;17,21;27,3079;469,97;51,92;893,57;47,41
Agosto;1655;M/M PIQUET 65%POLI.35%VISC - AZ MARINHO;KG;112,605;21,22;2.389,48;37,06;4.172,64;42,73
Agosto;453;M/M PIQUET 65%POLI.35%VISC - BRANCO;KG;17,915;18,3499;328,74;42,75;765,92;57,08
Agosto;1659;M/M PIQUET 65%POLI. 35%VISC - CZ PRATA;KG;283,7;19,8199;5.622,93;32;9.078,40;38,06
Agosto;1552;M/M PIQUET 65%POLI. 35%VISC - MESCLA;KG;75,225;19,3302;1.454,12;41,94;3.154,64;53,91
Agosto;1656;M/M PIQUET 65%POLI. 35%VISC - PRETO;KG;52,77;20,9801;1.107,12;40,25;2.124,01;47,88
Agosto;1691;M/M PIQUET - 65% POLIESTER/35% - CHUMBO;KG;4,125;21,04;86,79;42,68;176,07;50,71
Agosto;1690;M/M PIQUET - 65% POLIESTER/35% - ROYAL;KG;93,18;21,68;2.020,15;38,34;3.572,29;43,45
Agosto;1621;M/M PV 65%POLIEST. 35%VISC. - AM CANARIO;KG;122,758;19,69;2.417,11;36,41;4.469,92;45,92
Agosto;1628;M/M PV 65%POLIEST. 35%VISC. - AM OURO;KG;157,28;20,3001;3.192,81;34,4;5.411,07;40,99
Agosto;1607;M/M PV 65%POLIEST. 35%VISC. - AZ MARINHO;KG;2780,822;19,6829;54.734,87;34,65;96.349,35;43,19
Agosto;1645;M/M PV 65%POLIEST. 35%VISC. - AZUL BEBE;KG;37,07;17,7901;659,48;32,18;1.192,80;44,71
Agosto;1606;M/M PV 65%POLIEST. 35%VISC. - AZUL ROYAL;KG;2238,41;20,3752;45.608,19;36,04;80.677,85;43,47
Agosto;1631;M/M PV 65%POLIEST. 35%VISC. - BANDEIRA;KG;6,1;24,1901;147,56;41,05;250,39;41,07
Agosto;1612;M/M PV 65%POLIEST. 35%VISC. - BEGE AREIA;KG;234,81;19,6711;4.618,98;34,56;8.115,36;43,08
Agosto;1544;M/M PV 65%POLIEST. 35%VISC. - BRANCO;KG;2968,95;16,4214;48.754,47;30,8;91.442,40;46,68
Agosto;1644;M/M PV 65%POLIEST. 35%VISC. - CAQUI;KG;297,52;20,46;6.087,26;34,78;10.347,77;41,17
Agosto;1632;M/M PV 65%POLIEST. 35%VISC. - CELESTE;KG;83,69;19,3501;1.619,41;33,95;2.841,54;43,01
Agosto;1629;M/M PV 65%POLIEST. 35%VISC. - CZ CHUMBO;KG;1026,74;19,6386;20.163,81;35,83;36.790,02;45,19
Agosto;1613;M/M PV 65%POLIEST. 35%VISC. - CZ. FARDAS;KG;39,13;19,7899;774,38;33,2;1.299,12;40,39
Agosto;1662;M/M PV 65%POLIEST. 35%VISC. - CZ FORTE;KG;51,56;25,5589;1.317,82;33,5;1.727,37;23,71
Agosto;1617;M/M PV 65%POLIEST. 35%VISC. - CZ PRATA;KG;568,785;18,4815;10.512,01;32,5;18.482,99;43,13
Agosto;1627;M/M PV 65%POLIEST. 35%VISC. - ESMERALDA;KG;12;22,12;265,44;35,57;426,8;37,81
Agosto;1610;M/M PV 65%POLIEST. 35%VISC. - FERRARI;KG;1099,8;20,5338;22.583,15;34,93;38.420,31;41,22
Agosto;1635;M/M PV 65%POLIEST. 35%VISC. - GRAFITE;KG;825,12;20,3995;16.832,08;35,12;28.976,32;41,91
Agosto;1622;M/M PV 65%POLIEST. 35%VISC. - JADE;KG;257,47;23,3387;6.009,04;37,33;9.610,28;37,47
Agosto;1615;M/M PV 65%POLIEST. 35%VISC. - LARANJA;KG;647,25;19,6816;12.738,96;35,81;23.174,95;45,03
Agosto;1643;M/M PV 65%POLIEST. 35%VISC. - MARROM;KG;143,89;20,6699;2.974,20;36;5.179,40;42,58
Agosto;1634;M/M PV 65%POLIEST. 35%VISC. - MOTORISTA;KG;614,05;19,0286;11.684,57;35,87;22.028,28;46,96
Agosto;1641;M/M PV 65%POLIEST. 35%VISC. - PEROLA;KG;17,16;24,4959;420,35;37,11;636,75;33,99
Agosto;1619;M/M PV 65%POLIEST. 35%VISC. - PETROLEO;KG;310,3;21,7;6.733,54;35,94;11.153,72;39,63
Agosto;1616;M/M PV 65%POLIEST. 35%VISC. - PINK;KG;184,53;19,4299;3.585,41;38,54;7.112,58;49,59
Agosto;1609;M/M PV 65%POLIEST. 35%VISC. - PRETO;KG;4220,409;19,082;80.534,00;34,53;145.734,02;44,74
Agosto;1625;M/M PV 65%POLIEST. 35%VISC. - ROXO;KG;198,735;20,3352;4.041,32;36,25;7.204,38;43,9
Agosto;1611;M/M PV 65%POLIEST. 35%VISC. - VD FOLHA;KG;1129,15;23,4383;26.465,36;34,91;39.416,85;32,86
Agosto;1626;M/M PV 65%POLIEST. 35%VISC. - VD LIMAO;KG;151,09;22,9458;3.466,89;33,81;5.107,79;32,13
Agosto;1623;M/M PV 65%POLIEST. 35%VISC. - VD MUSGO;KG;726,74;20,0524;14.572,91;35,18;25.567,02;43
Agosto;1624;M/M PV 65%POLIEST. 35%VISC. - VERDE AGUA;KG;82,31;18,6066;1.531,51;36,19;2.978,62;48,58
Agosto;1608;M/M PV 65%POLIEST. 35%VISC. - VERMELHO;KG;515,47;20,8199;10.732,06;35,13;18.106,44;40,73
Agosto;1620;M/M PV 65%POLIEST. 35%VISC. - VINHO;KG;343,46;19,8683;6.823,99;35,81;12.300,07;44,52
Agosto;842;M/M PV 67%POLIEST. 33%VISC. - MESCLA;KG;1534,94;19,2817;29.596,33;35,33;54.231,67;45,43
Agosto;939;MOLETOM PA FLANELADO - BRANCO;KG;35,41;18,7099;662,52;36,9;1.306,63;49,3
Agosto;1494;PUNHO AD. 50%ALG / 50%POLI - AZ MARINHO;PC;1224;0,5108;625,32;2,23;2.734,85;77,14
Agosto;1007;PUNHO AD. 50%ALG / 50%POLI - AZUL ROYAL;PC;354;0,53;187,62;2,22;785,9;76,13
Agosto;1004;PUNHO AD. 50%ALG / 50%POLI - BRANCO;PC;575;0,44;253;2,24;1.289,00;80,37
Agosto;1550;PUNHO AD. 50%ALG / 50%POLI - CINZA PRATA;PC;102;0,47;47,94;2,39;243,6;80,32
Agosto;1557;PUNHO AD. 50%ALG / 50%POLI - CZ CHUMBO;PC;360;0,46;165,6;2,36;848,7;80,49
Agosto;1006;PUNHO AD. 50%ALG / 50%POLI - GRAFITE;PC;45;0,52;23,4;2,28;102,4;77,15
Agosto;1558;PUNHO AD. 50%ALG / 50%POLI - MOTORISTA;PC;72;0,5;36;2,34;168,7;78,66
Agosto;1492;PUNHO AD. 50%ALG / 50%POLI - PRETO;PC;923;0,7169;661,79;2,25;2.077,90;68,15
Agosto;1541;PUNHO AD. 50%ALG / 50%POLI - VD BANDEIRA;PC;433;0,53;229,49;2,34;1.012,20;77,33
Agosto;1549;PUNHO AD. 50%ALG / 50%POLI - VERDE MUSGO;PC;243;0,52;126,36;2,19;532,4;76,27
Agosto;1493;PUNHO AD. 50%ALG / 50%POLI - VERMELHO;PC;51;0,52;26,52;2,32;118,1;77,54
Agosto;1604;PUNHO AD. 50%ALG / 50%POLI - VINHO;PC;16;0,6037;9,66;2,36;37,7;74,38
Agosto;1650;PUNHO M/M 98% ALG 2% ELAST - AZ. MARINHO;KG;0,89;27,5842;24,55;48,69;43,33;43,34
Agosto;282;PUNHO M/M 98% ALG 2% ELAST - BRANCO;KG;0,31;25,5161;7,91;50,9;15,78;49,87
Agosto;1225;PUNHO M/M 98% ALG 2% ELAST - PRETO;KG;4,194;27,0004;113,24;47,94;201,04;43,67
Agosto;1661;PUNHO PV RETILINEO - CZ PRATA;PC;1288;0,52;669,76;2,15;2.769,20;75,81
Agosto;1554;PUNHO PV RETILINEO - MESCLA;PC;147;0,46;67,62;2,22;326,9;79,31
Agosto;1693;PUNHO RET. P/MALHA PIQUET - 65 - CHUMBO;PC;10;0,52;5,2;2,55;25,54;79,64
Agosto;1697;PUNHO RET. P/MALHA PIQUET - 65 - MARINHO;PC;305;0,62;189,1;1,98;604,94;68,74
Agosto;1699;PUNHO RET. P/MALHA PIQUET - 65 - PRETO;PC;145;0,63;91,35;2,4;348;73,75
Agosto;1692;PUNHO RET. P/MALHA PIQUET - 65 - ROYAL;PC;253;0,54;136,62;2,33;590,5;76,86
Agosto;1702;PUNHO RET. P/MALHA PIQUET - BRANCO;PC;18;0,48;8,64;2,4;43,2;80
Agosto;1710;RIBANA PP 100% PES. - AMARELO BRILHANTE;KG;0,96;19,5416;18,76;48,73;46,78;59,9
Agosto;1698;RIBANA PP 100% PES. - AZUL MOTORISTA;KG;0,095;19,1578;1,82;48;4,56;60,09
Agosto;1705;RIBANA PP 100% PES. - BEGE;KG;1,79;19,3072;34,56;48;85,92;59,78
Agosto;1707;RIBANA PP 100% PES. - CINZA PRATA;KG;0,73;19,315;14,1;48,66;35,52;60,3
Agosto;1688;RIBANA PP 100% PES. - LARANJA;KG;0,67;20,3582;13,64;50,63;33,92;59,79
Agosto;1685;RIBANA PP 100% PES. - MARINHO;KG;31,73;19,8679;630,41;46,78;1.484,31;57,53
Agosto;1686;RIBANA PP 100% PES. - NAUTICO;KG;9,95;19,9618;198,62;48,25;480,07;58,63
Agosto;1709;RIBANA PP 100% PES. - PETROLEO;KG;1,38;22,6231;31,22;48;66,24;52,87
Agosto;1706;RIBANA PP 100% PES. - PRETO;KG;20,755;21,0508;436,91;46,67;968,59;54,89
Agosto;1708;RIBANA PP 100% PES. - ROSA BEBE;KG;1,75;19,2571;33,7;48,79;85,38;60,53
Agosto;1687;RIBANA PP 100% PES. - ROYAL;KG;23,148;20,0898;465,04;45,98;1.064,46;56,31
Agosto;1703;RIBANA PP 100% PES. - VERDE FOLHA;KG;8,925;21,5002;191,89;47,9;427,55;55,12
Agosto;1704;RIBANA PP 100% PES. - VERMELHO FERRARI;KG;11,44;20,479;234,28;45,58;521,39;55,07
Agosto;1293;RIBANA PV 65%P / 35%V - AMARELO CANARIO;KG;18,54;26,2394;486,48;48,06;891,04;45,4
Agosto;1098;RIBANA PV 65%P / 35%V - AMARELO OURO;KG;2,88;25,9201;74,65;48,59;139,95;46,66
Agosto;119;RIBANA PV 65%P / 35%V - AZUL BEBE;KG;1,475;24,3389;35,9;49,7;73,31;51,03
Agosto;122;RIBANA PV 65%P / 35%V - AZUL MARINHO;KG;54,355;26,6829;1.450,35;48,38;2.629,53;44,84
Agosto;1298;RIBANA PV 65%P / 35%V - AZUL MOTORISTA;KG;15,33;25,5094;391,06;47,7;731,31;46,53
Agosto;120;RIBANA PV 65%P / 35%V - AZUL ROYAL;KG;59,073;27,1428;1.603,41;47,37;2.798,50;42,7
Agosto;117;RIBANA PV 65%P / 35%V - BEGE;KG;0,15;15,6666;2,35;50;7,5;68,67
Agosto;1630;RIBANA PV 65%P / 35%V - BEGE AREIA;KG;3,38;27,7307;93,73;47,48;160,49;41,6
Agosto;114;RIBANA PV 65%P / 35%V - BRANCO;KG;79,05;23,8098;1.882,17;47,76;3.775,27;50,14
Agosto;1595;RIBANA PV 65%P / 35%V - CAQUI;KG;4,65;26,4408;122,95;46,5;216,24;43,14
Agosto;1593;RIBANA PV 65%P / 35%V - CELESTE;KG;3,58;25,8994;92,72;46,88;167,84;44,76
Agosto;1507;RIBANA PV 65%P / 35%V - CINZA CHUMBO;KG;24,455;26,5017;648,1;48,31;1.181,47;45,14
Agosto;1240;RIBANA PV 65%P / 35%V - CINZA FARDAS;KG;4,2;29,25;122,85;47;197,4;37,77
Agosto;1408;RIBANA PV 65%P / 35%V - CINZA PRATA;KG;12,285;25,2787;310,55;48,65;597,66;48,04
Agosto;123;RIBANA PV 65%P / 35%V - CZ FORTE;KG;1,638;29,188;47,81;48,69;79,75;40,05
Agosto;1591;RIBANA PV 65%P / 35%V - ESMERALDA;KG;0,56;28,8214;16,14;50,25;28,14;42,64
Agosto;1498;RIBANA PV 65%P / 35%V - FERRARI;KG;32,505;27,0656;879,77;47,59;1.546,87;43,13
Agosto;1586;RIBANA PV 65%P / 35%V - GRAFITE;KG;19,125;27,6773;529,33;47,88;915,73;42,2
Agosto;1499;RIBANA PV 65%P / 35%V - JADE;KG;5,045;29,8414;150,55;48,7;245,71;38,73
Agosto;1186;RIBANA PV 65%P / 35%V - LARANJA;KG;22,31;27,1613;605,97;48,18;1.074,79;43,62
Agosto;1441;RIBANA PV 65%P / 35%V - MARROM;KG;5,315;27,2191;144,67;46,9;249,29;41,97
Agosto;177;RIBANA PV 65%P / 35%V - MESCLA;KG;36,9;21,01;775,27;46,87;1.729,66;55,18
Agosto;917;RIBANA PV 65%P / 35%V - PEROLA;KG;0,3;28,1666;8,45;45,9;13,77;38,63
Agosto;1374;RIBANA PV 65%P / 35%V - PETROLEO;KG;14,025;28,2502;396,21;46,85;657,04;39,7
Agosto;1247;RIBANA PV 65%P / 35%V - PINK;KG;9,03;25,9811;234,61;47,7;430,7;45,53
Agosto;124;RIBANA PV 65%P / 35%V - PRETO;KG;129,719;26,4429;3.430,15;47,56;6.169,68;44,4
Agosto;1295;RIBANA PV 65%P / 35%V - ROXO;KG;8,16;26,9093;219,58;48,99;399,76;45,07
Agosto;121;RIBANA PV 65%P / 35%V - VERDE AGUA;KG;2,71;25,5313;69,19;48,8;132,26;47,69
Agosto;237;RIBANA PV 65%P / 35%V - VERDE BANDEIRA;KG;0,15;29,6666;4,45;48;7,2;38,19
Agosto;1506;RIBANA PV 65%P / 35%V - VERDE FOLHA;KG;27,99;30,1404;843,63;48,07;1.345,51;37,3
Agosto;951;RIBANA PV 65%P / 35%V - VERDE LIMAO;KG;5,5;25,1963;138,58;47,01;258,55;46,4
Agosto;1286;RIBANA PV 65%P / 35%V - VERDE MUSGO;KG;23,94;27,3759;655,38;47,13;1.128,37;41,92
Agosto;118;RIBANA PV 65%P / 35%V - VERMELHO;KG;14,89;27,3707;407,55;47,67;709,77;42,58
Agosto;1301;RIBANA PV 65%P / 35%V - VINHO;KG;8,05;27,1515;218,57;47,63;383,4;42,99
Setembro;1467;GOLA AD. 50%ALG/50%POLI - AZUL MARINHO;PC;1115;0,7467;832,59;2,22;2.474,57;66,35
Setembro;1476;GOLA AD. 50%ALG/50%POLI - AZUL MOTORISTA;PC;77;0,83;63,91;2,31;177,8;64,06
Setembro;1002;GOLA AD. 50%ALG/50%POLI - AZUL ROYAL;PC;963;0,8766;844,17;2,27;2.190,40;61,46
Setembro;996;GOLA AD. 50%ALG/50%POLI - BRANCO;PC;355;0,66;234,3;2,33;827,56;71,69
Setembro;1528;GOLA AD. 50%ALG/50%POLI - CINZA CHUMBO;PC;121;0,81;98,01;2,23;269,7;63,66
Setembro;1524;GOLA AD. 50%ALG/50%POLI - CINZA PRATA;PC;177;0,6739;119,29;2,2;389,4;69,37
Setembro;1001;GOLA AD. 50%ALG/50%POLI - GRAFITE;PC;91;0,88;80,08;2,23;202,7;60,49
Setembro;1471;GOLA AD. 50%ALG/50%POLI - PRETO;PC;1791;0,7193;1.288,37;2,19;3.929,40;67,21
Setembro;1526;GOLA AD. 50%ALG/50%POLI - VERDE BANDEIRA;PC;408;0,7672;313,02;2,31;942,1;66,77
Setembro;1474;GOLA AD. 50%ALG/50%POLI - VERDE MUSGO;PC;550;0,85;467,5;2,4;1.317,50;64,52
Setembro;1466;GOLA AD. 50%ALG/50%POLI - VERMELHO;PC;312;0,84;262,08;2,23;696,5;62,37
Setembro;1603;GOLA AD. 50%ALG/50%POLI - VINHO;PC;98;0,83;81,34;2,24;219,2;62,89
Setembro;1574;GOLA AD.65%POLI / 35%VISC - AM CANARIO;PC;205;0,82;168,1;2,29;470,1;64,24
Setembro;1545;GOLA AD.65%POLI / 35%VISC - AZ MOTORISTA;PC;73;0,85;62,05;2,29;167,4;62,93
Setembro;1559;GOLA AD.65%POLI / 35%VISC - AZUL BEBE;PC;180;0,84;151,2;2,23;401,5;62,34
Setembro;1537;GOLA AD.65%POLI / 35%VISC - AZUL MARINHO;PC;877;0,8374;734,41;2,3;2.018,00;63,61
Setembro;1536;GOLA AD.65%POLI / 35%VISC - AZUL ROYAL;PC;373;0,78;290,94;2,18;813,9;64,25
Setembro;1582;GOLA AD.65%POLI / 35%VISC - BEGE;PC;20;0,6;12;2,46;49,2;75,61
Setembro;1534;GOLA AD.65%POLI / 35%VISC - BRANCO;PC;249;0,84;209,16;2,31;574,8;63,61
Setembro;1648;GOLA AD.65%POLI / 35%VISC - CINZA CHUMBO;PC;54;0,8574;46,3;2,2;118,8;61,03
Setembro;1678;GOLA AD.65%POLI / 35%VISC - CINZA FORTE;PC;12;0,82;9,84;2,5;30;67,2
Setembro;1576;GOLA AD.65%POLI / 35%VISC - CINZA PRATA;PC;8;0,85;6,8;2,39;19,1;64,4
Setembro;1601;GOLA AD.65%POLI / 35%VISC - FERRARI;PC;254;0,926;235,22;2,12;537,6;56,25
Setembro;1649;GOLA AD.65%POLI / 35%VISC - GRAFITE;PC;186;0,9;167,4;2,19;406,7;58,84
Setembro;1584;GOLA AD.65%POLI / 35%VISC - JADE;PC;1;0,98;0,98;2,3;2,3;57,39
Setembro;1651;GOLA AD.65%POLI / 35%VISC - LARANJA;PC;123;0,9;110,7;2,32;285,8;61,27
Setembro;1553;GOLA AD.65%POLI / 35%VISC - MESCLA;PC;1121;0,7691;862,17;2,2;2.470,10;65,1
Setembro;1583;GOLA AD.65%POLI / 35%VISC - PETROLEO;PC;114;0,92;104,88;2,12;242,2;56,7
Setembro;1535;GOLA AD.65%POLI / 35%VISC - PRETO;PC;1022;0,9174;937,68;2,23;2.283,90;58,94
Setembro;1581;GOLA AD.65%POLI / 35%VISC - VERDE FOLHA;PC;207;1,016;210,32;2,28;471;55,35
Setembro;1555;GOLA AD.65%POLI / 35%VISC - VERDE MUSGO;PC;375;0,82;307,5;2,39;896,3;65,69
Setembro;1538;GOLA AD.65%POLI / 35%VISC - VERMELHO;PC;77;0,9;69,3;2,32;178,3;61,13
Setembro;1600;GOLA AD.65%POLI / 35%VISC - VINHO;PC;55;0,83;45,65;2,25;123,6;63,07
Setembro;1657;GOLA PV RETILINEA - AZ MARINHO;PC;485;0,9414;456,6;2,18;1.056,17;56,77
Setembro;1701;GOLA PV RETILINEA - BRANCO;PC;112;0,78;87,36;2,34;262,5;66,72
Setembro;1695;GOLA PV RETILINEA - CHUMBO;PC;10;0,84;8,4;2;20;58
Setembro;1660;GOLA PV RETILINEA  - CZ PRATA;PC;936;26,95;25.225,20;2,15;2.012,40;-1153,4
Setembro;1658;GOLA PV RETILINEA - PRETO;PC;212;0,9321;197,62;2,28;484,2;59,19
Setembro;1694;GOLA PV RETILINEA  - ROYAL;PC;1;0,83;0,83;2,5;2,5;66,8
Setembro;1714;GOLA PV RETILINEA - VERMELHO;UN;95;0,95;90,25;2,3;218,5;58,7
Setembro;1251;HELANCA 100% POLIESTER - AMARELO OURO;KG;5,3;17,7094;93,86;31,15;165,1;43,15
Setembro;1127;HELANCA 100% POLIESTER - AZUL MARINHO;KG;450,141;16,829;7.575,45;28,65;12.895,46;41,25
Setembro;1125;HELANCA 100% POLIESTER - AZUL ROYAL;KG;739,742;17,0552;12.616,46;26,75;19.784,67;36,23
Setembro;1129;HELANCA 100% POLIESTER - BRANCA;KG;200,24;14,25;2.853,44;29,5;5.906,09;51,69
Setembro;1580;HELANCA 100% POLIESTER - CHUMBO;KG;65,265;16,3199;1.065,12;29,63;1.933,51;44,91
Setembro;1253;HELANCA 100% POLIESTER - LARANJA;KG;4,64;20,5301;95,26;29,55;137,1;30,52
Setembro;1633;HELANCA 100% POLIESTER - MARROM;KG;1,04;16,4038;17,06;27,9;29,02;41,21
Setembro;1248;HELANCA 100% POLIESTER - PRETO;KG;221,915;19,1299;4.245,23;28,5;6.323,91;32,87
Setembro;1249;HELANCA 100% POLIESTER - VERDE BANDEIRA;KG;161,642;17,7547;2.869,91;28,37;4.585,43;37,41
Setembro;1130;HELANCA 100% POLIESTER - VERMELHO;KG;9,54;18,9706;180,98;32,05;305,76;40,81
Setembro;1543;MALHA ESPORTIVA 100% POLIESTER -AMARELO;KG;108,86;17,8373;1.941,77;36,98;4.025,71;51,77
Setembro;1502;MALHA ESPORTIVA 100% POLIESTER -BANDEIRA;KG;162,81;22,5399;3.669,73;33,99;5.534,15;33,69
Setembro;1146;MALHA ESPORTIVA 100% POLIESTER -BRANCO;KG;6159,764;14,2287;87.645,70;28,41;175.029,36;49,93
Setembro;1529;MALHA ESPORTIVA 100% POLIESTER -LARANJA;KG;47,384;20,3199;962,84;36,62;1.735,06;44,51
Setembro;1530;MALHA ESPORTIVA 100% POLIESTER -LIMAO;KG;207,734;19,8099;4.115,19;36,01;7.481,53;45
Setembro;1573;MALHA ESPORTIVA 100% POLIESTER -MARINHO;KG;100,143;19,5759;1.960,39;37,47;3.751,99;47,75
Setembro;1577;MALHA ESPORTIVA 100% POLIESTER -PINK;KG;102,895;24,0799;2.477,71;35,91;3.695,37;32,95
Setembro;1565;MALHA ESPORTIVA 100% POLIESTER -PRATA;KG;88,955;17,89;1.591,41;33,33;2.965,07;46,33
Setembro;1501;MALHA ESPORTIVA 100% POLIESTER -PRETO;KG;463,138;17,5141;8.111,48;34,71;16.074,48;49,54
Setembro;1156;MALHA ESPORTIVA 100% POLIESTER -ROYAL;KG;333,466;19,74;6.582,65;33,4;11.137,90;40,9
Setembro;1500;MALHA ESPORTIVA 100% POLIESTER -VERMELHO;KG;233,862;20,6299;4.824,55;35,21;8.235,03;41,41
Setembro;1570;MEIA MALHA 100% POLIESTER - AM CANARIO;KG;74,695;16,34;1.220,52;31,44;2.348,74;48,04
Setembro;1568;MEIA MALHA 100% POLIESTER - AZ MARINHO;KG;783,302;16,65;13.042,01;28,82;22.577,79;42,24
Setembro;1571;MEIA MALHA 100% POLIESTER - AZ MOTORISTA;KG;161,58;17,98;2.905,22;31,38;5.069,82;42,7
Setembro;1567;MEIA MALHA 100% POLIESTER - AZUL ROYAL;KG;815,955;16,7399;13.659,07;27,79;22.673,23;39,76
Setembro;1588;MEIA MALHA 100% POLIESTER - BEGE;KG;74,455;18,0699;1.345,40;30,95;2.304,22;41,61
Setembro;1312;MEIA MALHA 100% POLIESTER - BRANCA;KG;3636,725;14,9765;54.465,67;25,96;94.404,92;42,31
Setembro;1572;MEIA MALHA 100% POLIESTER - CINZA PRATA;KG;164,349;16,162;2.656,21;30,31;4.981,93;46,68
Setembro;1566;MEIA MALHA 100% POLIESTER - FERRARI;KG;217,354;17,56;3.816,74;29,7;6.454,59;40,87
Setembro;1596;MEIA MALHA 100% POLIESTER - LARANJA;KG;192,367;17,0098;3.272,14;29,44;5.663,01;42,22
Setembro;1682;MEIA MALHA 100% POLIESTER -  NAUTICO;KG;155,402;16,64;2.585,89;28,64;4.451,33;41,91
Setembro;1589;MEIA MALHA 100% POLIESTER - PEROLA;KG;815,37;15,7645;12.853,92;26,93;21.958,06;41,46
Setembro;1587;MEIA MALHA 100% POLIESTER - PETROLEO;KG;247,609;19,6406;4.863,19;29,66;7.344,19;33,78
Setembro;1579;MEIA MALHA 100% POLIESTER - PINK;KG;141,624;16,597;2.350,54;28,69;4.063,46;42,15
Setembro;1563;MEIA MALHA 100% POLIESTER - PRETO;KG;1115,369;17,7773;19.828,28;29,49;32.891,59;39,72
Setembro;1646;MEIA MALHA 100% POLIESTER - ROSA BEBE;KG;187,37;17,15;3.213,41;28,98;5.429,83;40,82
Setembro;1578;MEIA MALHA 100% POLIESTER - VERDE FOLHA;KG;549,1;18,1552;9.969,07;30,73;16.874,56;40,92
Setembro;23;M/M 100% ALGODAO PENTEADA - AZ MARINHO;KG;30,949;26,7701;828,51;44,8;1.386,56;40,25
Setembro;16;M/M 100% ALGODAO PENTEADA - AZUL ROYAL;KG;8,07;26,4299;213,29;43,52;351,23;39,27
Setembro;1326;M/M 100% ALGODAO PENTEADA - BRANCO;KG;33,44;17,1402;573,17;37,42;1.251,45;54,2
Setembro;179;M/M 100% ALGODAO PENTEADA - PRETA;KG;109,016;19,6698;2.144,33;43,45;4.736,71;54,73
Setembro;1551;MM 96% POLIESTER/4% ELASTANO - BRANCO;KG;25,695;26,5899;683,23;38,23;982,26;30,44
Setembro;1475;M/M PIQUET 50%POL/50%ALG - AZ MOTORISTA;KG;33,87;25,4605;862,35;48,41;1.639,61;47,41
Setembro;1465;M/M PIQUET 50%POL/50%ALG - AZUL MARINHO;KG;367,454;20,7199;7.613,63;46,26;16.999,39;55,21
Setembro;1491;M/M PIQUET 50%POL/50%ALG - AZUL ROYAL;KG;242,16;24,0744;5.829,88;46,59;11.282,62;48,33
Setembro;172;M/M PIQUET 50%POL/50%ALG - BRANCO;KG;162,762;17,1399;2.789,74;40,14;6.533,43;57,3
Setembro;1520;M/M PIQUET 50%POL/50%ALG - CINZA CHUMBO;KG;40,73;20,01;815,01;48,6;1.979,61;58,83
Setembro;1519;M/M PIQUET 50%POL/50%ALG - CINZA PRATA;KG;37,17;19,3693;719,96;46,91;1.743,66;58,71
Setembro;42;M/M PIQUET 50%POL/50%ALG - GRAFITE;KG;44,24;24,6799;1.091,84;48,64;2.151,64;49,26
Setembro;1470;M/M PIQUET 50%POL/50%ALG - PRETO;KG;465,135;19,8329;9.224,99;46,75;21.745,55;57,58
